Date,Transaction Bucket,Property Type,Community,Property,Bedrooms,Size (Sqf),Amount (AED),AED/Sqf,Developer Group,Developer Raw,Times Sold
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Expo City,Terra Gardens Building 1,2 B/R,1118.92,2401888,2146.62,Emaar,Emaar Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Expo City,Terra Gardens Building 2,2 B/R,1119.46,2406888,2150.05,Emaar,Emaar Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Horizon,Wynwood Horizon,1 B/R,936.9,2022316.14,2158.52,Imtiaz,Imtiaz Real Estate Investment And Development L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Expo City,Terra Gardens Building 2,2 B/R,1126.34,2307888,2049.01,Emaar,Emaar Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Expo City,Terra Gardens Building 2,2 B/R,1114.61,2395888,2149.53,Emaar,Emaar Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Ghaf Woods,Distrikt Building 1,2 B/R,1463.58,3021000,2064.12,Majid Al Futtaim,Majid Al Futtaim Properties,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Ghaf Woods,Maravelle 1 at Capria West Ghaf Woods,2 B/R,2294.78,5427000,2364.94,Majid Al Futtaim,Majid Al Futtaim (MAF Group),1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Horizon,Belmore Residences,2 B/R,1187.38,2795828,2354.63,Ellington,Ellington Properties Development L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Horizon,Wynwood Horizon,1 B/R,751.54,1997853,2658.34,Imtiaz,Imtiaz Real Estate Investment And Development L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Horizon,Wynwood Horizon,1 B/R,925.38,2097689.99,2266.84,Imtiaz,Imtiaz Real Estate Investment And Development L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Horizon,Wynwood Horizon,1 B/R,935.39,2207882,2360.38,Imtiaz,Imtiaz Real Estate Investment And Development L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Horizon,Wynwood Horizon,1 B/R,904.82,2223821,2457.74,Imtiaz,Imtiaz Real Estate Investment And Development L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Horizon,Wynwood Horizon,1 B/R,943.36,2311172,2449.94,Imtiaz,Imtiaz Real Estate Investment And Development L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Meydan One,Azizi Riviera Reve Tower 3,0 B/R,443.05,1328335,2998.19,Azizi,Azizi Developments,2
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Franck Muller Yachting by London Gate,2 B/R,1462.5,3049000,2084.78,London Gate L L C,London Gate Real Estate Development L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Sobha Hartland 2,330 Riverside Crescent,1 B/R,373.3,800000,2143.07,Sobha,Sobha Real Estate L.L.C,0
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Horizon,Wynwood Horizon,1 B/R,751.76,2102079,2796.22,Imtiaz,Imtiaz Real Estate Investment And Development L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Franck Muller Yachting by London Gate,1 B/R,968.76,2235000,2307.07,London Gate L L C,London Gate Real Estate Development L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Al Jadaf,Binghatti Cullinan,0 B/R,379.86,834999,2198.17,Binghatti,Binghatti Holding Limited,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Al Jadaf,Binghatti Cullinan,0 B/R,379.75,836999,2204.06,Binghatti,Binghatti Holding Limited,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Al Jadaf,Binghatti Cullinan,0 B/R,379.75,866999,2283.05,Binghatti,Binghatti Holding Limited,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Al Jadaf,Binghatti Cullinan,1 B/R,699.23,1571999,2248.19,Binghatti,Binghatti Holding Limited,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Al Jadaf,Binghatti Cullinan,1 B/R,699.23,1574999,2252.48,Binghatti,Binghatti Holding Limited,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Franck Muller Yachting by London Gate,0 B/R,409.25,1379000,3369.6,London Gate L L C,London Gate Real Estate Development L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Hills Estate,Park Residence,2 B/R,813.33,1874698.84,2304.97,Emaar,Emaar Properties PJSC,0
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Harbour Lights,3 B/R,1700.6,4380005.59,2575.56,Damac,Damac Properties,0
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Meydan One,Azizi Riviera Reve Tower 3,1 B/R,824.52,2349853,2849.96,Azizi,Azizi Developments,0
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Sobha Hartland 2,360 Riverside Crescent,2 B/R,924.84,2400007.84,2595.04,Sobha,Sobha Real Estate L.L.C,0
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Al Jadaf,Binghatti Cullinan,0 B/R,379.75,837999,2206.69,Binghatti,Binghatti Holding Limited,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Al Jadaf,Binghatti Cullinan,0 B/R,381.26,826999,2169.12,Binghatti,Binghatti Holding Limited,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Harbour,Sobha Seahaven - Tower B,2 B/R,1663.04,6984684,4199.95,Sobha,Sobha Real Estate L.L.C,0
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Creek Harbour,Altan,2 B/R,1453.36,3342888,2300.12,Emaar,Emaar Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Creek Harbour,Creek Bay Tower A,2 B/R,1248.41,4297888,3442.69,Emaar,Emaar Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Creek Harbour,Creek Bay Tower A,3 B/R,1855.07,6144888,3312.49,Emaar,Emaar Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Creek Harbour,Creek Haven Tower A,2 B/R,1238.4,3640888,2940,Emaar,Emaar Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Creek Harbour,Creek Haven Tower A,2 B/R,1238.4,3574930,2886.74,Emaar,Emaar Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Creek Harbour,Creek Haven Tower A,2 B/R,1191.57,3412250,2863.65,Emaar,Emaar Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Creek Harbour,Montiva at Green Gate,3 B/R,1834.83,4040888,2202.32,Emaar,Emaar Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Creek Harbour,Silva at Green Gate,2 B/R,1402.98,3141888,2239.44,Emaar,Emaar Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Harbour,W Residences by Arada - Tower 2,1 B/R,1059.07,3988000,3765.57,Arada,Arada Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Harbour,W Residences by Arada - Tower 3,1 B/R,1068.22,5090000,4764.94,Arada,Arada Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Harbour,W Residences by Arada - Tower 3,2 B/R,1588.55,7675000,4831.45,Arada,Arada Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Harbour,W Residences by Arada - Tower 3,2 B/R,1588.55,7700000,4847.18,Arada,Arada Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower C,1 B/R,835.93,2476000,2961.96,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower C,1 B/R,831.73,2595000,3119.99,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower C,1 B/R,866.72,2682000,3094.43,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower C,1 B/R,831.73,2595000,3119.99,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower C,1 B/R,770.06,2459000,3193.27,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Octa Isle Interiors by Missoni,2 B/R,1025.59,2772888,2703.69,Octa DI,Octa DI Development Co. LLC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Royal Yacht Club Residences Tower B,2 B/R,1196.85,3701529,3092.73,Azimuth Developments,Azimuth Developments LLc,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Sunset Bay Grand,2 B/R,1660.78,3556294,2141.34,Imtiaz,Imtiaz Real Estate Investment And Development L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower C,2 B/R,1168,4018000,3440.06,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Villa del Arte,1 B/R,656.71,1950000,2969.34,MR Eight,Mr. Eight Development,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Villa del Arte,1 B/R,930.55,2234000,2400.74,MR Eight,Mr. Eight Development,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Wellington Ocean Walk,1 B/R,905.47,2123720,2345.44,Ellington,Wellington Elite Real Estate Development LLC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Breez by Danube,2 B/R,1105.79,4227260,3822.86,Danube,Danube Properties,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Breez by Danube,0 B/R,394.82,1260000,3191.3,Danube,Danube Properties,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Breez by Danube,0 B/R,466.4,1700160,3645.25,Danube,Danube Properties,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Chelsea 2 Tower C,1 B/R,776.3,2741000,3530.85,Damac,Damac Properties,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Franck Muller Yachting by London Gate,0 B/R,474.91,1373000,2891.09,London Gate L L C,London Gate Real Estate Development L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Franck Muller Yachting by London Gate,1 B/R,968.76,2200000,2270.94,London Gate L L C,London Gate Real Estate Development L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower C,1 B/R,830.77,2587000,3114,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower C,2 B/R,1266.38,4254000,3359.17,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Ellington Sands 2A -Ellington Cove 2A,2 B/R,1175,3288828,2799.01,Ellington,Ellington Properties Development L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Ayamore Residence,2 B/R,1331.29,2850000,2140.78,Ayat,Ayat Real Estate Development LLC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Casagrand Hermina,1 B/R,953.37,2246750,2356.65,Casagrand,Casagrand Developers LLC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Edgewater Residences 2,2 B/R,1310.09,3032413,2314.67,M G S,M G S Development LLC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Edgewater Residences 3 - Building A,1 B/R,730.23,2478927,3394.72,M G S,M G S Development LLC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Ellington Sands 1B -Ellington Cove 1B,3 B/R,1729.99,4842828,2799.34,Ellington,Ellington Properties Development L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Ellington Sands 2A -Ellington Cove 2A,2 B/R,1172.74,3463828,2953.63,Ellington,Ellington Properties Development L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower A,3 B/R,2043.11,7095000,3472.64,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower C,1 B/R,870.27,2779000,3193.26,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower A,1 B/R,831.73,2540000,3053.86,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower A,1 B/R,831.73,2540000,3053.86,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower A,1 B/R,831.73,2544000,3058.67,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower A,1 B/R,795.78,2434000,3058.62,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower A,1 B/R,831.73,2544000,3058.67,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower A,2 B/R,1271.87,3976000,3126.1,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower A,2 B/R,1203.63,3948000,3280.08,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower B,1 B/R,1151.21,3524000,3061.13,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower B,3 B/R,1706.31,7302000,4279.41,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower B,1 B/R,832.38,2783000,3343.42,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Hado by Beyond Tower B,1 B/R,771.24,2693000,3491.78,Beyond Developments,Beyond Developments,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Dubai Creek Harbour,Creek Haven Tower A,2 B/R,1237.75,3696450,2986.42,Emaar,Emaar Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Business Bay,Avarra - Business Bay Palace Residences,1 B/R,824.85,2916888,3536.28,Emaar,Emaar Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Business Bay,Avarra - Business Bay Palace Residences,2 B/R,1209.01,4584888,3792.26,Emaar,Emaar Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Business Bay,Avarra - Business Bay Palace Residences,3 B/R,1861.85,6584888,3536.75,Emaar,Emaar Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Business Bay,Binghatti Aquarise Tower A,0 B/R,512.26,1411999,2756.42,Binghatti,Binghatti Holding Limited,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Business Bay,Binghatti Aquarise Tower B,1 B/R,875.87,2246999,2565.46,Binghatti,Binghatti Holding Limited,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Business Bay,Binghatti Aquarise Tower D,1 B/R,801.06,2344999,2927.38,Binghatti,Binghatti Holding Limited,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Business Bay,Binghatti Skyhall,0 B/R,423.89,1362000,3213.13,Binghatti,Binghatti Holding Limited,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Business Bay,Canal Crown 1,2 B/R,1461.11,4259000,2914.92,Damac,Damac Properties,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Business Bay,Canal Heights 1,2 B/R,1381.02,3856050,2792.17,Damac,Damac Properties,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Business Bay,One by Binghatti,1 B/R,1020.32,3474999,3405.79,Binghatti,Binghatti Holding Limited,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Business Park Motor City,Sierra by Iman,0 B/R,416.35,882075,2118.58,Iman L L C,Iman Developers L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Business Park Motor City,Sierra by Iman,0 B/R,416.35,870167,2089.98,Iman L L C,Iman Developers L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Business Park Motor City,Sierra by Iman,0 B/R,416.35,895148,2149.98,Iman L L C,Iman Developers L.L.C,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Business Bay,Avarra - Business Bay Palace Residences,1 B/R,824.74,2835888,3438.53,Emaar,Emaar Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Al Jadaf,Binghatti Cullinan,0 B/R,371.79,892999,2401.9,Binghatti,Binghatti Holding Limited,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Al Jadaf,Binghatti Ivory,2 B/R,1259.6,2729999,2167.35,Binghatti,Binghatti Holding Limited,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Al Kifaf,Avenue Park 1,2 B/R,1132.59,2489777,2198.31,AL Wasl,Al Wasl Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Al Kifaf,Avenue Park 1,3 B/R,1747,4198777,2403.43,AL Wasl,Al Wasl Properties PJSC,1
2026-02-02T00:00:00.000,Off-Plan Property,Apartment,Arjan,Binghatti Hillcrest,0 B/R,368.13,843999,2292.67,Binghatti,Binghatti Holding Limited,1
2026-02-01T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Holm One,1 B/R,846.48,1841823,2175.86,Holm Avenue,Holm Avenue Real Estate Development LLC,1
2026-02-01T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Holm One,0 B/R,430.24,1005749,2337.66,Holm Avenue,Holm Avenue Real Estate Development LLC,1
2026-02-01T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Holm One,0 B/R,500.63,1210369,2417.67,Holm Avenue,Holm Avenue Real Estate Development LLC,1
2026-02-01T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Holm One,0 B/R,451.55,1089600,2413.02,Holm Avenue,Holm Avenue Real Estate Development LLC,1
2026-02-01T00:00:00.000,Off-Plan Property,Apartment,Sobha Hartland,Sobha Creek Vista Heights - Tower A,1 B/R,611.5,1315337,2150.99,Sobha,Sobha Real Estate L.L.C,2
2026-02-01T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Holm One,0 B/R,435.73,1015727,2331.11,Holm Avenue,Holm Avenue Real Estate Development LLC,1
2026-02-01T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Holm One,1 B/R,816.13,1728364,2117.76,Holm Avenue,Holm Avenue Real Estate Development LLC,1
2026-02-01T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Holm One,0 B/R,444.02,993130,2236.7,Holm Avenue,Holm Avenue Real Estate Development LLC,1
2026-02-01T00:00:00.000,Off-Plan Property,Apartment,Al Wasl,Eden House The Park B,1 B/R,676.63,2922051.99,4318.57,H&H,H&H Investment and Development,1
2026-02-01T00:00:00.000,Off-Plan Property,Apartment,City Walk,Erin,1 B/R,821.08,2300005.92,2801.2,Meraas,Meraas Development  L.L.C,0
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Elmora Residence,1 B/R,501.93,1413589,2816.33,Unknown,Unknown,1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Dubai Design District,Design Quarter - Tower A,1 B/R,843.36,2145000,2543.4,Meraas,Meraas Development  L.L.C,2
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Holm One,0 B/R,418.07,919190,2198.63,Holm Avenue,Holm Avenue Real Estate Development LLC,1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Holm One,0 B/R,478.35,1046873,2188.5,Holm Avenue,Holm Avenue Real Estate Development LLC,1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Elmora Residence,1 B/R,393.32,1206003,3066.24,Unknown,Unknown,1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Elmora Residence,1 B/R,477.92,1298921,2717.85,Unknown,Unknown,1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Horizon,Claydon House,1 B/R,840.78,1730000,2057.62,Ellington,Ellington Properties Development L.L.C,2
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Elmora Residence,1 B/R,393.32,1187213,3018.47,Unknown,Unknown,1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Ghaf Woods,Maravelle 2 at Capria East Ghaf Woods,2 B/R,2398.76,5849000,2438.35,Majid Al Futtaim,Majid Al Futtaim (MAF Group),1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Elmora Residence,0 B/R,224.21,732622,3267.51,Unknown,Unknown,1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Breez by Danube,1 B/R,667.37,2160180,3236.86,Danube,Danube Properties,1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Villa del Arte,2 B/R,1104.71,2990000,2706.59,MR Eight,Mr. Eight Development,1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Dubai Islands,Samana Ocean Bay Building 1,1 B/R,853.15,2015459.56,2362.36,Samana,Samana Developers,1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Elmora Residence,1 B/R,477.92,1317822,2757.4,Unknown,Unknown,1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Dubai Maritime City,Breez by Danube,0 B/R,395.36,1372000,3470.24,Danube,Danube Properties,1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Elmora Residence,1 B/R,477.92,1303505,2727.45,Unknown,Unknown,1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Ghaf Woods,Maravelle 2 at Capria East Ghaf Woods,2 B/R,2406.4,5888000,2446.81,Majid Al Futtaim,Majid Al Futtaim (MAF Group),1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Ghaf Woods,Distrikt Building 2,2 B/R,1481.02,3102000,2094.5,Majid Al Futtaim,Majid Al Futtaim Properties,1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Ghaf Woods,Capria East 3,2 B/R,1307.07,2711000,2074.1,Majid Al Futtaim,Majid Al Futtaim Properties,1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Elmora Residence,1 B/R,501.93,1383088,2755.57,Unknown,Unknown,1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Jumeirah Garden City,Elmora Residence,1 B/R,393.32,1150204,2924.37,Unknown,Unknown,1
2026-01-31T00:00:00.000,Off-Plan Property,Apartment,Dubai Sports City,Aspirz Tower,0 B/R,376.42,870000,2311.27,Danube,Danube Properties,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,395.68,1345000,3399.17,Unknown,Unknown,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,0 B/R,401.82,1379000,3431.88,Unknown,Unknown,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,1 B/R,617.32,2368000,3835.96,Unknown,Unknown,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,0 B/R,401.82,1354000,3369.67,Unknown,Unknown,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,375.34,1334000,3554.1,Unknown,Unknown,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,386.86,1344000,3474.14,Unknown,Unknown,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,375.34,1334000,3554.1,Unknown,Unknown,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,386.86,1338000,3458.63,Unknown,Unknown,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,1 B/R,617.32,2335000,3782.51,Unknown,Unknown,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,401.82,1334000,3319.89,Unknown,Unknown,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,341.11,1397000,4095.44,Unknown,Unknown,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,0 B/R,361.13,1383000,3829.62,Unknown,Unknown,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,0 B/R,375.34,1424000,3793.89,Unknown,Unknown,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,1 B/R,617.32,2390000,3871.6,Unknown,Unknown,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,0 B/R,386.86,1383000,3574.95,Unknown,Unknown,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,0 B/R,341.11,1311000,3843.32,Unknown,Unknown,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,0 B/R,386.86,1314000,3396.59,Unknown,Unknown,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 5 - Maybach 6 Tower B,0 B/R,361.13,1345000,3724.4,Unknown,Unknown,1
2026-01-30T00:00:00.000,Off-Plan Property,Apartment,Meydan City,Mercedes Benz Places Binghatti City Tower 4 - Maybach 6 Tower A,0 B/R,375.34,1397000,3721.95,Unknown,Unknown,1
